Lead_0,Lead_1,Lead_2,Lead_3,Lead_4,Lead_5,Lead_6,Lead_7,Lead_8,Lead_9,Lead_10
192.422765040022,103.93946933762493,114.524410919236,103.39932423132302,39.31561547094702,143.26377014335935,156.41584853570214,254.04314741974417,56.540288703837064,198.02025651681345,40.972446478485494
189.981358790022,103.93946933762493,114.524410919236,105.84073048132302,39.31561547094702,143.26377014335935,156.41584853570214,254.04314741974417,54.098882453837064,198.02025651681345,40.972446478485494
192.422765040022,103.93946933762493,114.524410919236,105.84073048132302,39.31561547094702,140.82236389335935,158.85725478570214,251.60174116974417,54.098882453837064,200.46166276681345,40.972446478485494
192.422765040022,103.93946933762493,112.083004669236,105.84073048132302,41.75702172094702,133.49814514335935,161.29866103570214,251.60174116974417,54.098882453837064,210.22728776681345,38.531040228485494
192.422765040022,103.93946933762493,112.083004669236,108.28213673132302,41.75702172094702,133.49814514335935,163.74006728570214,251.60174116974417,58.981694953837064,210.22728776681345,38.531040228485494
192.422765040022,101.49806308762493,109.641598419236,103.39932423132302,41.75702172094702,135.93955139335935,163.74006728570214,251.60174116974417,58.981694953837064,215.11010026681345,36.089633978485494
194.864171290022,101.49806308762493,107.200192169236,105.84073048132302,41.75702172094702,133.49814514335935,158.85725478570214,254.04314741974417,56.540288703837064,212.66869401681345,38.531040228485494
192.422765040022,103.93946933762493,104.758785919236,103.39932423132302,46.63983422094702,131.05673889335935,156.41584853570214,258.9259599197442,58.981694953837064,215.11010026681345,36.089633978485494
189.981358790022,99.05665683762493,107.200192169236,105.84073048132302,49.08124047094702,128.61533264335935,153.97444228570214,256.4845536697442,56.540288703837064,212.66869401681345,33.648227728485494
187.539952540022,96.61525058762493,104.758785919236,103.39932423132302,46.63983422094702,133.49814514335935,151.53303603570214,254.04314741974417,61.423101203837064,215.11010026681345,31.206821478485494
189.981358790022,94.17384433762493,107.200192169236,98.51651173132302,51.52264672094702,131.05673889335935,149.09162978570214,251.60174116974417,58.981694953837064,219.99291276681345,28.765415228485494
192.422765040022,94.17384433762493,112.083004669236,96.07510548132302,53.96405297094702,133.49814514335935,151.53303603570214,256.4845536697442,56.540288703837064,222.43431901681345,28.765415228485494
197.305577540022,91.73243808762493,114.524410919236,96.07510548132302,58.84686547094702,131.05673889335935,149.09162978570214,261.3673661697442,54.098882453837064,217.55150651681345,26.324008978485494
199.746983790022,94.17384433762493,109.641598419236,98.51651173132302,61.28827172094702,135.93955139335935,151.53303603570214,263.8087724197442,56.540288703837064,222.43431901681345,23.882602728485494
202.188390040022,91.73243808762493,107.200192169236,96.07510548132302,63.72967797094702,138.38095764335935,156.41584853570214,261.3673661697442,54.098882453837064,224.87572526681345,21.441196478485494
204.629796290022,96.61525058762493,109.641598419236,91.19229298132302,61.28827172094702,135.93955139335935,158.85725478570214,263.8087724197442,56.540288703837064,229.75853776681345,18.999790228485494
207.071202540022,99.05665683762493,107.200192169236,93.63369923132302,56.40545922094702,133.49814514335935,161.29866103570214,266.2501786697442,61.423101203837064,232.19994401681345,21.441196478485494
202.188390040022,101.49806308762493,104.758785919236,88.75088673132302,58.84686547094702,135.93955139335935,158.85725478570214,263.8087724197442,58.981694953837064,229.75853776681345,26.324008978485494
199.746983790022,99.05665683762493,109.641598419236,86.30948048132302,56.40545922094702,140.82236389335935,156.41584853570214,268.6915849197442,61.423101203837064,232.19994401681345,23.882602728485494
202.188390040022,101.49806308762493,107.200192169236,88.75088673132302,51.52264672094702,138.38095764335935,153.97444228570214,266.2501786697442,58.981694953837064,229.75853776681345,21.441196478485494
199.746983790022,99.05665683762493,109.641598419236,91.19229298132302,56.40545922094702,135.93955139335935,156.41584853570214,266.2501786697442,63.864507453837064,232.19994401681345,16.558383978485494
197.305577540022,96.61525058762493,107.200192169236,88.75088673132302,58.84686547094702,135.93955139335935,161.29866103570214,263.8087724197442,61.423101203837064,229.75853776681345,14.116977728485494
194.864171290022,99.05665683762493,109.641598419236,83.86807423132302,56.40545922094702,133.49814514335935,158.85725478570214,261.3673661697442,66.30591370383706,227.31713151681345,11.675571478485494
197.305577540022,101.49806308762493,114.524410919236,88.75088673132302,53.96405297094702,135.93955139335935,161.29866103570214,258.9259599197442,71.18872620383706,229.75853776681345,14.116977728485494
194.864171290022,101.49806308762493,107.200192169236,91.19229298132302,53.96405297094702,140.82236389335935,158.85725478570214,256.4845536697442,66.30591370383706,232.19994401681345,16.558383978485494
197.305577540022,101.49806308762493,104.758785919236,93.63369923132302,51.52264672094702,138.38095764335935,163.74006728570214,254.04314741974417,68.74731995383706,232.19994401681345,21.441196478485494
199.746983790022,103.93946933762493,102.317379669236,91.19229298132302,49.08124047094702,133.49814514335935,166.18147353570214,256.4845536697442,71.18872620383706,234.64135026681345,23.882602728485494
202.188390040022,106.38087558762493,104.758785919236,93.63369923132302,51.52264672094702,135.93955139335935,166.18147353570214,254.04314741974417,78.51294495383706,232.19994401681345,21.441196478485494
199.746983790022,103.93946933762493,102.317379669236,91.19229298132302,49.08124047094702,133.49814514335935,168.62287978570214,254.04314741974417,83.39575745383706,234.64135026681345,16.558383978485494
197.305577540022,106.38087558762493,102.317379669236,91.19229298132302,46.63983422094702,133.49814514335935,171.06428603570214,261.3673661697442,80.95435120383706,232.19994401681345,14.116977728485494
194.864171290022,103.93946933762493,99.875973419236,88.75088673132302,51.52264672094702,131.05673889335935,168.62287978570214,258.9259599197442,78.51294495383706,234.64135026681345,16.558383978485494
199.746983790022,101.49806308762493,97.434567169236,86.30948048132302,53.96405297094702,133.49814514335935,173.50569228570214,261.3673661697442,80.95435120383706,239.52416276681345,16.558383978485494
194.864171290022,99.05665683762493,102.317379669236,83.86807423132302,49.08124047094702,135.93955139335935,175.94709853570214,261.3673661697442,85.83716370383706,241.96556901681345,21.441196478485494
199.746983790022,96.61525058762493,107.200192169236,81.42666798132302,53.96405297094702,133.49814514335935,171.06428603570214,258.9259599197442,90.71997620383706,239.52416276681345,18.999790228485494
197.305577540022,101.49806308762493,104.758785919236,76.54385548132302,56.40545922094702,135.93955139335935,173.50569228570214,261.3673661697442,90.71997620383706,237.08275651681345,16.558383978485494
202.188390040022,99.05665683762493,102.317379669236,78.98526173132302,56.40545922094702,140.82236389335935,171.06428603570214,263.8087724197442,90.71997620383706,241.96556901681345,14.116977728485494
199.746983790022,99.05665683762493,99.875973419236,76.54385548132302,56.40545922094702,140.82236389335935,171.06428603570214,263.8087724197442,88.27856995383706,241.96556901681345,16.558383978485494
199.746983790022,99.05665683762493,97.434567169236,76.54385548132302,56.40545922094702,140.82236389335935,168.62287978570214,263.8087724197442,88.27856995383706,237.08275651681345,16.558383978485494
199.746983790022,101.49806308762493,97.434567169236,76.54385548132302,53.96405297094702,140.82236389335935,168.62287978570214,258.9259599197442,88.27856995383706,237.08275651681345,18.999790228485494
202.188390040022,101.49806308762493,97.434567169236,76.54385548132302,53.96405297094702,138.38095764335935,168.62287978570214,261.3673661697442,95.60278870383706,234.64135026681345,16.558383978485494
202.188390040022,103.93946933762493,92.551754669236,83.86807423132302,53.96405297094702,140.82236389335935,163.74006728570214,268.6915849197442,95.60278870383706,237.08275651681345,11.675571478485494
197.305577540022,103.93946933762493,92.551754669236,76.54385548132302,53.96405297094702,138.38095764335935,163.74006728570214,271.1329911697442,88.27856995383706,237.08275651681345,14.116977728485494
197.305577540022,101.49806308762493,94.993160919236,76.54385548132302,53.96405297094702,143.26377014335935,166.18147353570214,271.1329911697442,88.27856995383706,234.64135026681345,14.116977728485494
199.746983790022,101.49806308762493,92.551754669236,76.54385548132302,56.40545922094702,143.26377014335935,166.18147353570214,268.6915849197442,90.71997620383706,234.64135026681345,14.116977728485494
197.305577540022,101.49806308762493,94.993160919236,78.98526173132302,56.40545922094702,143.26377014335935,168.62287978570214,268.6915849197442,90.71997620383706,237.08275651681345,18.999790228485494
197.305577540022,103.93946933762493,94.993160919236,78.98526173132302,58.84686547094702,148.14658264335935,168.62287978570214,268.6915849197442,90.71997620383706,239.52416276681345,18.999790228485494
199.746983790022,101.49806308762493,94.993160919236,83.86807423132302,58.84686547094702,150.58798889335935,168.62287978570214,268.6915849197442,93.16138245383706,237.08275651681345,18.999790228485494
199.746983790022,99.05665683762493,94.993160919236,83.86807423132302,53.96405297094702,150.58798889335935,173.50569228570214,271.1329911697442,98.04419495383706,237.08275651681345,18.999790228485494
199.746983790022,96.61525058762493,94.993160919236,81.42666798132302,53.96405297094702,150.58798889335935,183.27131728570214,273.5743974197442,98.04419495383706,237.08275651681345,21.441196478485494
199.746983790022,99.05665683762493,97.434567169236,76.54385548132302,56.40545922094702,150.58798889335935,180.82991103570214,271.1329911697442,105.36841370383706,237.08275651681345,18.999790228485494
202.188390040022,106.38087558762493,99.875973419236,76.54385548132302,56.40545922094702,155.47080139335935,185.71272353570214,273.5743974197442,107.80981995383706,232.19994401681345,16.558383978485494
199.746983790022,103.93946933762493,97.434567169236,74.10244923132302,53.96405297094702,160.35361389335935,183.27131728570214,271.1329911697442,107.80981995383706,234.64135026681345,16.558383978485494
199.746983790022,99.05665683762493,94.993160919236,71.66104298132302,51.52264672094702,157.91220764335935,180.82991103570214,268.6915849197442,112.69263245383706,232.19994401681345,14.116977728485494
202.188390040022,99.05665683762493,90.110348419236,74.10244923132302,53.96405297094702,153.02939514335935,180.82991103570214,273.5743974197442,117.57544495383706,234.64135026681345,6.7927589784854945
204.629796290022,101.49806308762493,87.668942169236,71.66104298132302,51.52264672094702,150.58798889335935,178.38850478570214,271.1329911697442,115.13403870383706,239.52416276681345,4.3513527284854945
202.188390040022,99.05665683762493,90.110348419236,71.66104298132302,56.40545922094702,148.14658264335935,175.94709853570214,268.6915849197442,120.01685120383706,241.96556901681345,-0.5314597715145055
204.629796290022,99.05665683762493,94.993160919236,69.21963673132302,61.28827172094702,145.70517639335935,171.06428603570214,266.2501786697442,117.57544495383706,239.52416276681345,1.9099464784854945
204.629796290022,99.05665683762493,92.551754669236,69.21963673132302,63.72967797094702,143.26377014335935,166.18147353570214,268.6915849197442,120.01685120383706,241.96556901681345,6.7927589784854945
207.071202540022,99.05665683762493,97.434567169236,66.77823048132302,68.61249047094702,140.82236389335935,161.29866103570214,271.1329911697442,122.45825745383706,234.64135026681345,9.234165228485494
204.629796290022,96.61525058762493,99.875973419236,69.21963673132302,66.17108422094702,138.38095764335935,158.85725478570214,266.2501786697442,124.89966370383706,237.08275651681345,11.675571478485494
207.071202540022,99.05665683762493,102.317379669236,71.66104298132302,68.61249047094702,138.38095764335935,156.41584853570214,263.8087724197442,129.78247620383706,234.64135026681345,9.234165228485494
202.188390040022,96.61525058762493,99.875973419236,74.10244923132302,71.05389672094702,135.93955139335935,153.97444228570214,261.3673661697442,127.34106995383706,239.52416276681345,6.7927589784854945
199.746983790022,94.17384433762493,97.434567169236,78.98526173132302,68.61249047094702,133.49814514335935,156.41584853570214,263.8087724197442,132.22388245383706,237.08275651681345,4.3513527284854945
